video_id	title	info	tags	duration	category
406	I bought a chicken brush and almost laughed to death when I wrote.	I finally bought my sister's favorite brush! It's the holidays, everyone happy mid-autumn festival!	[740, 4362, 4442, 1192, 2607, 3494, 5304, 2183, 3687, 3802, 2236, 1413, 162, 5302, 1283, 3990, 345, 4312]	134	5
407	My family's handwriting versus my handwriting.	"Pen: Parker Future City bgm:""Fiction,""Hit the Flower Fire (Healing Edition)"	[740, 138, 4362, 2707, 1283, 6002, 3687, 3802, 2236, 1413, 1053, 58, 5031, 162, 3990, 5498]	155	2
408	Can you blame the pen for bad writing?	bgm: Smoke Bag Diagonal Street	[4362, 4183, 5014, 1192, 5653, 290, 2043, 4354, 3687, 3802, 4881, 2236, 1413, 5951, 4358, 4568, 162, 4427]	166	5
409	Jackie Chan's face abroad:Ukraine missiles as props, patting in Paris castle!	Jackie Chan's face abroad:Ukraine missiles as props, patting in Paris castle!	[4080, 4160, 5275, 5575, 5497, 4416, 4945, 578, 105]	179	4
410	What is Jackie Chan's advice to travel?	Jackie Chan advises you to play games, Jackie Chan advises travel notes is what stem * This video is only used as an aid to understand the stem, not only this video as a comprehensive understanding of the stem, really in-depth understanding can watch the original source and more aspects ~	[57, 2360, 1550, 1667, 2472, 3687, 2236, 3902, 4027, 5201, 4945, 3778, 4312, 4053]	129	2
411	[Jackie Chan Says]️Stay️	BGM: Stay-theKidLAROI/JustinBieber video inspired by av766644231 and extra thanks @ fat house world knife man forgot to mark sorry	[1407, 4402, 1957, 103, 2000, 5739, 3380, 3697, 4945, 511, 2675, 3820]	139	2
412	"Winter Olympic theme slogan promotion song ""Together to the future"" Yi Shou Qian Xi MV global launch!"	"The new version of ""Together to the Future"" MV, which was sung by Yi Shou Qian Xi for Beijing 2022 Winter Olympic Games and Winter Paralympic Games, was officially launched! Let's feel the warmth and touching of Beijing, the ""Double Olympic City"" with Qianxi, and set out for the future together with the enthusiasm of the whole people to welcome the Winter Olympics!"	[276, 5435, 2285, 5329, 3367, 4085, 1927, 4562, 3783, 194, 3463, 1745, 5767, 87, 259, 1426, 703, 751]	146	0
413	Everyone else shouted to hurry up, but I told him to slow down!	"Everyone else shouted to hurry up, but I told him to slow down!"" September 2, Tokyo Paralympic Games men's road cycling group T1-2 final, Guangdong Province Chen Jianxin with 51 minutes 07 seconds won the championship! This is his second gold medal in this Paralympic Games. On the day of the match, in Xinfeng Village, Muzhou Town, Xinhui District, Jiangmen, Chen Jianxin's hometown, Chen Jianxin's wife Du Xiaoling kept wiping her tears and said,""I am afraid that he will fall!"" Actually, she is also a cyclist. Married for 3 years, they understand each other, support each other, in the stormy life road, live out their own wonderful. (Video Source: Jiangmen Radio and Television Station;Text: China Youth Daily, China Youth Network Reporter Lin Jie;Prepared by: Gao Shuya)"	[5245, 830, 3793, 5311, 5113, 2775, 1353, 555, 1252, 5460, 1521, 5043, 5852, 3113, 3248, 1074, 3180]	135	7
414	Beijing 2022 Winter Olympics Mascot-Bingdun Dun	"The mascot of Beijing Winter Olympic Games, Bingdun Dun, is designed and created based on panda. The panda image is combined with the ice crystal shell with super energy, reflecting the characteristics of winter ice and snow sports and modern science and technology. The head shell is modeled from the ice and snow sports helmet and decorated with colorful halo. It is inspired by the ""Ice Ribbon"" of the National Speed Skating Hall of Beijing Winter Olympic Games. The flowing bright color lines symbolize the track of ice and snow sports and 5G high-tech;The heart-shaped pattern on the left palm represents the warm welcome of the host country to friends from all over the world. The overall image resembles an astronaut, implying extraordinary creation and exploration of the future, reflecting the pursuit of excellence, leading the times and facing the infinite possibilities of the future."	[4562, 5403, 5948, 902, 1243, 87, 1264, 2729]	116	5
415	"Beijing 2022 Winter Olympics Mascot_""Ice Dun Dun"" Excellent Promotional Video"	Migu video	[2802, 3463, 4206, 5000, 87, 5223, 2729]	121	3
416	When do you stay up late? Lie on the bed namely cannot sleep how should do?	When do you stay up late without sleeping? How to lie on the bed how to sleep, change a place to sleep how to do? Insomnia is so painful!	[3788, 4900, 447, 51, 2472, 637, 1264, 1068, 2873, 4450, 2957, 5852, 4446, 1430, 4145, 5966, 1507, 585, 5863, 3935]	131	5
417	Hungry Mouse Effect-Refuse self-consumption, the more self-disciplined, the happier!	"The hungry mouse effect. That is, proper moderation, good development; excessive indulgence, premature aging and short life. The key point of this rule is the word ""abstinence,"" full mice inordinate eating and drinking, unrestrained desire eventually led to short-lived tragedy. Humans are also vulnerable to the hungry mouse effect:Overtime without restraint consumes health;Inordinate procrastination, the closer to the deadline, the more anxious;Uncontrolled swiping of mobile phones will delay business and fall into a state of self-reproach and guilt;Intemperate eating and drinking, easy to overweight, even more and more disgusted with their own body;Uncontrolled weight loss, easy to get anorexia, unable to enjoy food at ease;Only by learning self-discipline and self-control can you control your life without being at the mercy of desire."	[268, 1788, 3073, 521, 3995, 4016, 3494, 4468, 144, 2252, 1381, 1264, 3093, 1507, 3333, 407, 1143, 4201, 2007]	82	2
418	How High Is the Face Value of Super Two	BGM:Unstopaple	[455, 2759, 1203, 4654, 2412, 4191, 3851, 2249, 1166]	78	6
419	[Ultraman] If this Diga Altman modeling TM is hot, I'll copy all the IDs of this video!!!	up has created a platform for learning and communication, QQ communication group:807534921 Partners interested in modeling and learning game modeling can join in communication and learning ~ answer questions in the group. There are 3DMAX, zbrush, maya, C4D, bp, sp, eight monkeys and other modeling full-process software (free waiting for you to whore ~)	[4913, 728, 386, 5115, 5057, 3060, 111, 4970, 3631, 3275, 1559, 4596, 4589, 2430, 1264]	152	6
420	King Felisa, I'll kill you!	King Felisa, I'll kill you! https://shop123090935.taobao.com/? spm=a211vu.server-web-home.sellercard.15.64f02d58bL4fGvBV16Z4y1H7yV	[361, 5344, 2249, 1424, 1509, 4080, 3702, 4200, 4191, 4499, 2708, 269, 1327, 4654, 1611, 5286, 1055, 1168, 3722, 384, 5097]	141	4
421	Japan blogger will live the role of seven Dragon Ball AI! Bic the Great Devil Best of the Game	Ytbgm-DANDAN (heart gradually attracted by you) piano version preparation for December ability test students attention, vocabulary and grammar special sprint class is now free experience open! N1-N3 [grammar] special sprint [exclusive class] https://hj.vc/MEDVN1-N3 [vocabulary] special sprint [exclusive class] https://hj.vc/EjIw	[5286, 5963, 3702, 4080, 2865, 4200, 1015, 4654, 5822, 2412, 5604, 2890, 4945, 4191, 4499]	108	4
422	hyperfusion	Reprinted fromm.youtube.com/watch? v=z29Ynq-vLJA&amp;t=19s	[5245, 3702, 2759, 1128, 1461, 1203, 4654, 3679, 1611, 3331, 1722, 5066, 4191, 3140, 1594]	99	6
423	The 5 most irrational places on earth	"From the ""underwater waterfall"" in southwestern Mauritius to the mysterious fluorescent beaches of the Maldives, this issue of Odysseus takes you to the 5 most incredible places on earth."	[1527, 4662, 3800, 1061, 4417, 5687, 4740, 3722, 4349, 1319, 4321, 1264]	140	5
424	️Protosphaeria️	Old live new whole di luke: itch director zhong li:@ The Dark Engraving of Blood: @ Purple Chlorine Five Lang:@ Xia State Dragon Sparrow God Son: @ Du Du Dolly Wendy:@ Xinbao Xinbao Daily Full Traveler:@ Kono Hua Photography: Later Period of A Zheng:Ghost Action Guide/Special thanks:@ Stool Cat	[830, 1128, 4355, 4055, 5085, 1317, 1688, 6057, 1952, 5074, 2237, 259, 3164, 3687, 2236, 2232, 4312, 4053, 5779, 1493, 342]	106	1
425	What's a greenhead?	What 's a greenhead?BV1WL4y1H71G* This video is only used as an aid to understand the stem, not only this video as a comprehensive understanding of the stem, really in-depth understanding can watch the original source and more aspects ~	[1760, 5051, 3598, 4736, 5211, 1667, 3473, 2472, 4053, 2236, 4741, 1149, 3687, 4027, 4312, 561]	86	4
426	China's first anti-crowns virus specific drug approved for marketing, led by Tsinghua University team	On December 8, China's first anti-new crown virus specific drug was approved for marketing, led by Tsinghua University team research and development, after a strict randomized, double-blind, placebo-controlled trial.	[4226, 1665, 5311, 5333, 2132, 4508, 5074, 2890, 190, 1074]	60	0
427	"Green Fish Head Man"" Appears on CCTV Live Broadcast:Big eyes look innocently at the camera and suddenly start to dance magic"	"At first, the camera only scanned him, probably because the camera crew found ""unique him"" and zoomed in to give him a close-up."	[5407, 6098, 2988, 545, 2015, 4468, 286, 4293, 4103, 1571, 5061, 4749, 3959, 1074, 2729]	72	3
428	Look at that! The Beauty of Chinese Costume	BGM: Qingpingle didn't see enough pure display last time. Here it is! I hope the broadcast is higher this time!	[2262, 2735, 5973, 2707, 1919, 3056, 3559, 5403, 3653, 2020, 1515, 3500, 6055, 4026, 881, 2386, 745, 5964]	156	0
429	China/United States/Korea/Japan student school uniform, which country 's good-looking?| Goddess has medicine review [Tan Xiangjun]	China/United States/Korea/Japan student school uniform which country good-looking? Shenzhen school uniform is really good, I live at home, archaeological series video six updates, but also want to watch to pay attention to my channel oh	[5726, 2348, 4839, 881, 1599, 3205, 1762, 5109]	112	3
430	"You're not going to do that!"" CCTV Uncovers Online Games to Play Scam"	"Recently, Jiangsu Yancheng police destroyed six online games to accompany the implementation of fraud dens. These scams are linked to a number of game studios. Suspects use net map, voice changer, pretend to be a woman on social software, with ""you are sincere to me, you even accompany me to play games recharge do not want to"" and other reasons, trick the victim into constantly recharge, finally pull it black."	[1892, 2813, 753, 6029, 468, 5085, 4287, 4468, 5074, 424, 2360, 4248, 4239, 2720, 3595, 5772, 1019, 585, 1074, 1084]	134	0
431	Shangxin! CCTV News AI Sign Language Anchor Officially Appears	There are more than 27 million hearing impaired people in China. For them, when the game scene loses sound, how to better witness the struggle and glory? Today, CCTV news AI sign language anchor officially appeared! Starting from the 2022 Winter Olympics in Beijing, she will report the news of the Winter Olympics for hearing-impaired groups and broadcast the event live in sign language. Let's see, can you be Zhu Guangquan's partner?	[5311, 5772, 4562, 1179, 1949, 1531, 3915, 1074]	62	3
432	The central government calls for strengthening anti-monopoly, which has deep meaning	"Kang Hui: Today's headline highlights the meeting of the Political Bureau of the Central Committee. The meeting explicitly mentioned the need to strengthen anti-monopoly and prevent disorderly capital expansion. At present, some platforms engage in ""big data familiarity,"" and some platforms force small merchants to ""choose one from two"" when conducting promotional activities, etc. Not long ago, the State Administration of Market Supervision, in the draft for comments, plans to make big data familiar and other practices, clearly defined as abuse of dominant market position behavior, to carry out strict supervision. Once a monopoly is formed in a certain field, it will hinder competition and harm consumers 'rights and interests. When the main body of the market is active, consumers will have more choices and the economic cycle will be more active."	[1332, 1900, 5772, 5460, 3205, 4468, 5341, 2236, 1893, 4353, 6072, 3627, 1074, 5269]	101	4
433	CCTV Host League Construction	"Recently,""Hello Life"" released a group of CCTV host cross-country riding blockbusters. I didn't expect that the painting style when shooting a blockbuster was like this ......."	[5772, 2623, 677, 5341, 2236, 1124, 1413, 2909, 1418, 2890, 1044, 3205]	111	3
434	Night Skating Advanced Challenge! See how ice ice conquers the intermediate slopes	"Only participation can experience the fun of ice and snow! CCTV news ice and snow sports propaganda film ""Ice Ice Coming"" double-board skiing, see Wang Bingbing conquer the intermediate road. There are still 32 days left before the opening of the Beijing Winter Olympics. Refuel China's ice and snow!"	[5772, 4468, 1074]	94	3
435	The rabbit finally walked out of the disowned pace on the world stage.	This is the boss 's son.	[4190, 1778, 2735, 1922, 789, 989, 3072, 158, 1944, 384, 3770, 4292, 2787]	78	6
436	And I'm your exit.	"Mom: ""I won't be your way home, but I will be your way back."" Life is too short-Zhou Jiashun 's previous works:BV1SX4y1u7CR [Is this what you want to grow up], BV1jT4y157YD [Crayon Shinchan 's troubles] Thank you for the accompaniment provided in @ red bean porridge"	[2262, 5113, 2494, 2980, 2000, 5739, 2479, 2013, 5150, 3697, 5886, 511, 3753, 4554, 4851]	150	2
437	"Scene! Hong Kong Police's New ""First Brother"" Voices for the First Time after Taking Office Vows to Strike Rioters and Promise No Regret"	https://weibointl.api.weibo.cn/share/103533512.html? weibo_id=444030488560936019 morning, Hong Kong Police Commissioner Deng Bingqiang held a press conference, saying he would stick to his post, crack down on violence and restore social order as soon as possible.	[4496, 4750, 2479, 2236, 964, 1731, 2419, 3205, 41]	65	3
438	The Lost Episode: Patrick the Striker	SpongeBob SquarePants Video	[830, 2541, 5603, 447, 1203, 609, 5534, 3999, 6075, 5862, 5690, 3140, 2608, 1412, 3687, 3480, 4312, 2435, 4443]	64	6
